Hanske : Katalog over privatarkiv og musikkmanuskripter	
	Kjerulf, Halfdan til Hjalmar Kjerulf 1846.10.09
	Kjerulf, Halfdan til Hjalmar Kjerulf 1846.10.26 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Hjalmar Kjerulf 1846.10.27
	Kjerulf, Halfdan til Hjalmar Kjerulf 1846.11.02 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Hjalmar Kjerulf 1846.11.03 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Hjalmar Kjerulf 1846.11.16 - 1846.11.26 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Hjalmar Kjerulf 1846.12.07 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Hjalmar Kjerulf 1846.12.14 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Hjalmar Kjerulf 1847.01.01 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Hjalmar Kjerulf 1847.01.15
	Kjerulf, Halfdan til Hjalmar Kjerulf 1847.01.15 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Hjalmar Kjerulf 1847.01.24
	Kjerulf, Halfdan til Hjalmar Kjerulf 1847.02.28 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1851.06.19 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1851.08.04 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1851.09.29 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1851.11.03 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1851.12.11 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1852
	Kjerulf, Halfdan til Theodor Kjerulf 1852.01.05 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1852.03.21 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1852.07.02 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1852.09.20 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1852.11.23 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1853.01.04 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1864.01.05 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1864.02.01 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Theodor Kjerulf 1866.07.01 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til A. L Aubigne 1861.06.21 Fotokopi.
	Kjerulf, Halfdan til Caroline Lasson 1851.01.10
	Kjerulf, Halfdan til Julius Nicolaysen 1857.10.15 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1857.11.29 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1857.12.13 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1857.12.20 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1858.01.21 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1858.02.18 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1858.03.14 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1858.10.28 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1858.12.23 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1859.01.09 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1859.03.13 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1859.04.27 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1859.06.23 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1859.07.17 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1859.10.01 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1859.12.22 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1860.02.05 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1860.03.18 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1860.05.06 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1860.05.28 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1860.06.03 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Julius Nicolaysen 1867.07.03 Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Marie Selmer 1865.08.14 Avskrift. Trykt i "H.K. av hans efterlatte papirer". 1917-1918.
	Kjerulf, Halfdan til Johan Sebastian Welhaven 1841.08.01
	Kjerulf, Hjalmar til Halfdan Kjerulf Udatert Uten årstall.
	Kjerulf, Hjalmar til Halfdan Kjerulf 1840 - 1847 22 brev.
	Kjerulf, Ida til Halfdan Kjerulf Udatert 3 brev.
	Kjerulf, Ida til Halfdan Kjerulf 1831 - 1840 25 brev.
	Kjerulf, Ida til Halfdan Kjerulf 1834
	Kierulf, Karen til Halfdan Kjerulf Udatert Uten årstall.
	Kierulf, Karen til Halfdan Kjerulf 0000.04.28
	Kjerulf, Peder til Halfdan Kjerulf 1834.09.01
	Kjerulf, Peder til Halfdan Kjerulf 1838.07.24
	Kjerulf, Regnald til Halfdan Kjerulf Udatert
	Kjerulf, Regnald til Halfdan Kjerulf 1836 - 1840 19 brev.
	Kjerulf, Theodor til Halfdan Kjerulf Udatert 2 brev.
	Kjerulf, Theodor til Halfdan Kjerulf 1848 - 1859 16 brev.
	Kungliga Musikaliska Akademien til Halfdan Kjerulf 1865.03.04
	Lasson, Caroline til Halfdan Kjerulf Udatert 4 brev.
	Lasson, Caroline til Halfdan Kjerulf 1841 - 1850 11 brev. Fra antatt årstall 1841.
	Lasson, Emilie til Halfdan Kjerulf Udatert
	Lasson, Emilie til Halfdan Kjerulf 1861.07.20
	Lasson, Emilie til Halfdan Kjerulf 1861.07.28
	Lasson, Julie til Halfdan Kjerulf Udatert 16 udaterte brev.
	Lasson, Julie til Halfdan Kjerulf 1834 - 1844 4 brev.
	Lasson, Kaja til Halfdan Kjerulf Udatert
	Lasson, Kaja til Halfdan Kjerulf 1831.09.17
	Lasson, Ottilia til Halfdan Kjerulf Udatert
	Lasson, Peder Carl til Halfdan Kjerulf 1832.09.17
	Lasson, Peder Carl til Halfdan Kjerulf 1840.07.27
	Leo, brødrene til Halfdan Kjerulf 1837.09.08
	Moe, Jørgen til Halfdan Kjerulf 1860.05.29
	Tidemand, Adolph til Theodor Kjerulf 1865.10.31
	Tidemand, Adolph til Theodor Kjerulf 1865.11.26
	Tidemand, Adolph til Theodor Kjerulf 1866.04.12
	Tidemand, Adolph til Theodor Kjerulf 1868.03.01
	Wergeland, Henrik til Den Constitutionelle Udatert
	Wergeland, Henrik til Halfdan Kjerulf 1844.09.19 Trykt i faksimile i "Halfdan Kjerulf. Av hans efterlatte papirer 1831-1847", utgitt av Wladimir Moe, Jacob Dybwads forlag 1917, s.57. Også trykt i Henrik Wergeland: Samlede skrifter V:1, s. 361-62. En faksimile vedligger.
	Wolf, Jacob Wilhelm Nicolai til Kunstnerforeningen 1867.04.25
	Aalholm, Niels til Guldberg & Dzwonkowski 1842.01.12
	Aars, Jonathan til Carl August Guldberg 1865.12.29
	Aars, Jonathan til Christian C.A. Lange 1861.02.17
	Allen, Carl Ferdinand til Christian C.A. Lange 1861.01.28
	Anjou, Jacob Edward til Christian C.A. Lange 1852.07.09
	Fritzner, Johan til Christian C.A. Lange 1847
	Fritzner, Johan til Christian C.A. Lange 1848.01.30
	Fritzner, Johan til Christian C.A. Lange 1848.02.12
	Landstad, Magnus Brostrup til Christian C.A. Lange 1834.06.03
	Munch, Peter Andreas til Christian C.A. Lange 1859.04.14
	Wright, Michaeline til Christian C.A. Lange 1855.11.24
	Lie, Sophus til Carl Willoch Ludvig Horn 1881.06 Dato og mottaker senere påført med blyant.
	Lie, Sophus til Adolph Mayer Udatert
	Lie, Sophus til Adolph Mayer Udatert Besvart 1.9.[1874].
	Lie, Sophus til Adolph Mayer Udatert Besvart 29.6.1874.
	Lie, Sophus til Adolph Mayer Udatert Besvart 4.7.1884.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 11.7.1885.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 15.4.1882.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 18.5.1875.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 19.4.1874.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 20.1.1886.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 22.12.1872.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 2.2.1886.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 29.10.1876.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 3.1.1873.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 3.2.1874.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 4.5.1875.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 5.10.1874.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 5.7.1874.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 6.7.1874.
	Lie, Sophus til Adolph Mayer Udatert Påført med blyant: Okt. 1874.
	Lie, Sophus til Adolph Mayer Udatert Besvart 15.12.1872.
	Lie, Sophus til Adolph Mayer Udatert Besvart 16.5.1884.
	Lie, Sophus til Adolph Mayer Udatert Besvart 17.1.1882.
	Lie, Sophus til Adolph Mayer Udatert Besvart 1.8.1874.
	Lie, Sophus til Adolph Mayer Udatert Besvart 20.11.1875.
	Lie, Sophus til Adolph Mayer Udatert Besvart 20.7.[1874?]
	Lie, Sophus til Adolph Mayer Udatert Besvart 2.5.1884.
	Lie, Sophus til Adolph Mayer Udatert Besvart 3.6.1884.
	Lie, Sophus til Adolph Mayer Udatert Besvart 4.4.1884.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 1.11.1872.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 11.1.1886.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 11.1.1886.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 11.7.1882.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 13.9.[1874].
	Lie, Sophus til Adolph Mayer Udatert Mottatt 27.1.1886.
	Lie, Sophus til Adolph Mayer Udatert Påført med blyant: Okt. 1874.
	Lie, Sophus til Adolph Mayer Udatert Mottatt 6.5.1875.
	Lie, Sophus til Adolph Mayer 1872.12.19
	Lie, Sophus til Adolph Mayer 1874 Udatert brev.
	Lie, Sophus til Adolph Mayer 1874 Udatert brev.
	Lie, Sophus til Adolph Mayer 1874.06
	Lie, Sophus til Adolph Mayer 1874.06.28 Påskrift av Adolph Mayer til Felix Klein 28.6.1874.
	Lie, Sophus til Adolph Mayer 1875.04.21
	Lie, Sophus til Adolph Mayer 1876 Udatert brev.
	Lie, Sophus til Adolph Mayer 1876 Udatert brev. Årstallet påført senere med blyant.
	Lie, Sophus til Adolph Mayer 1876.07 Udatert brev. Datering senere påført med blyant.
	Lie, Sophus til Adolph Mayer 1876.10
	Lie, Sophus til Adolph Mayer 1877.03
	Lie, Sophus til Adolph Mayer 1877.03.18
	Lie, Sophus til Adolph Mayer 1877.07.27
	Lie, Sophus til Adolph Mayer 1882.02.26
	Lie, Sophus til Adolph Mayer 1882.12
	Lie, Sophus til Adolph Mayer 1883.12
	Lie, Sophus til Adolph Mayer 1884.01
	Lie, Sophus til Adolph Mayer 1884.07 Dato senere påført med blyant.
	Lie, Sophus til Adolph Mayer 1885.04
	Lie, Sophus til Adolph Mayer 1885.12 Udatert brev. Besvart 1.1.1886.
	Lie, Sophus til Adolph Mayer 1890.05.02
	Lie, Sophus til Karl Hermann Amandus Schwarz 1880 Fotokopi.
	Mayer, Adolph til Felix Klein 1874.06.28 Påskrift på brev fra Lie til Mayer 28.6.1874.
	Bang, Anton Christian til Hj. Biglers forlag 1892.09.21
	Collett, Camilla til Hj. Biglers forlag 1891 NBdigital: URN:NBN:no-nb_digimanus_154027.
	Dahl, Johan Christian til Christoffer Wilhelm Eckersberg 1823.11.08 NBdigital: URN:NBN:no-nb_digimanus_233710.
	Garborg, Arne til Hjalmar Bigler 1892.02 Datert 30. febr. 1892.
	Garborg, Arne til Hjalmar Bigler 1892.07.30
	Garborg, Arne til Hjalmar Bigler 1893.04.29
	Garborg, Arne til Hjalmar Bigler 1893.04.29
	Grieg, Edvard til Betty Hennings 1905.12.20
	Kittelsen, Theodor til Hj. Biglers forlag 1893.09.15 NBdigital: URN:NBN:no-nb_digimanus_222474.
	Kittelsen, Theodor til Hj. Biglers forlag 1893.11.27 NBdigital: URN:NBN:no-nb_digimanus_222478.
	Kittelsen, Theodor til Hj. Biglers forlag 1893.12.06 NBdigital: URN:NBN:no-nb_digimanus_222480.
	Kittelsen, Theodor til Hj. Biglers forlag 1894.02.08 NBdigital: URN:NBN:no-nb_digimanus_222481.
	Lie, Jonas til Hjalmar Bigler Udatert
	Lie, Jonas til Hjalmar Bigler 1893.12.31
	Lie, Jonas til Hjalmar Bigler 1894.02.21
	Lie, Jonas til Hjalmar Bigler 1894.07.21
	Munthe, Gerhard til Hj. Biglers forlag 1894.01.19
	Thoresen, Magdalene til Hjalmar Bigler 1893.10.13 NBdigital: URN:NBN:no-nb_digimanus_294439.
	Thoresen, Magdalene til Hjalmar Bigler 1893.12.22 NBdigital: URN:NBN:no-nb_digimanus_294440.
	Werenskiold, Erik til Hj. Biglers forlag 1893.09.11
	Werenskiold, Erik til Hj. Biglers forlag 1894.02.25
1	Adelswärd, Georges til Georg Christian Sibbern 1867.02.04
1	Adlercreutz, Axel til Georg Christian Sibbern 1870.11.14
1	Adlercreutz, Axel til Georg Christian Sibbern 1870.11.21
1	Adlercreutz, Axel til Georg Christian Sibbern 1871.03.18
1	Adlercreutz, Axel til Georg Christian Sibbern 1878.06.18
1	Andrews, C.C. til Georg Christian Sibbern 1869.10.25
1	Arfwedson, Carl David til Georg Christian Sibbern 1867.04.19
1	Baars, Herman til Georg Christian Sibbern 1867.03.20
1	Bach, Hans Chr. til S. Thomassen 1867.05.28 Vedligger brev fra S. Thomassen, 1868.01.04, til G. Chr. Sibbern.
1	Bagger, Herman til Georg Christian Sibbern 1864.06.10
1	Bassøe, Peter Frederik til Georg Christian Sibbern 1871.09.18
1	Bassøe, Peter Frederik til Georg Christian Sibbern 1871.09.30
1	Benzon, E. L. S. til Georg Christian Sibbern 1866.02.15
1	Berg, Olof Lind til Georg Christian Sibbern 1867.12.04
1	Berg, Olof Lind til Georg Christian Sibbern 1868.02.17
1	Vinje, Aasmund Olavsson til Georg Christian Sibbern 1862.05.11 NBdigital: URN:NBN:no-nb_digimanus_248832. Trykt i Edda. Kopi i Brevs. 454 B.
1	Vinje, Aasmund Olavsson til Georg Christian Sibbern 1863.08.28 NBdigital: URN:NBN:no-nb_digimanus_248833. Trykt i Edda. Kopi i Brevs. 454 B.
1	Vinje, Aasmund Olavsson til Georg Christian Sibbern 1863.12.31 NBdigital: URN:NBN:no-nb_digimanus_248834.Trykt i Edda. Kopi i Brevs. 454 B.
1	Vinje, Aasmund Olavsson til Georg Christian Sibbern 1865.10.24 NBdigital: URN:NBN:no-nb_digimanus_248835. Trykt i Edda. Kopi i Brevs. 454 B.
1	Vinje, Aasmund Olavsson til Georg Christian Sibbern 1865.11.21 NBdigital: URN:NBN:no-nb_digimanus_248836. Trykt i Edda. Kopi i Brevs. 454 B.
1	Vinje, Aasmund Olavsson til Georg Christian Sibbern 1866.12.28 NBdigital: URN:NBN:no-nb_digimanus_248837. Trykt i Edda. Kopi i Brevs. 454 B.
1	Vinje, Aasmund Olavsson til Georg Christian Sibbern 1867.02.18 NBdigital: URN:NBN:no-nb_digimanus_248838. Trykt i Edda. Kopi i Brevs. 454 B.
1	Vinje, Aasmund Olavsson til Georg Christian Sibbern 1867.12.25 Med vedlegg. NBdigital: URN:NBN:no-nb_digimanus_248839. Trykt i Edda. Kopi i Brevs. 454 B.
1	Vinje, Aasmund Olavsson til Georg Christian Sibbern 1868.03.09 NBdigital: URN:NBN:no-nb_digimanus_248840. Trykt i Edda. Kopi i Brevs. 454 B.
1	Worsøe, Peter til Georg Christian Sibbern 1870.11.06
2	Aall, Jacob til Georg Christian Sibbern 1865.10.09
2	Aall, Jacob til Georg Christian Sibbern 1866.02.16
2	Aall, Jacob til Georg Christian Sibbern 1867.05.11
2	Aall, Jacob til Georg Christian Sibbern 1868.12.12
2	Aall, Jacob til Georg Christian Sibbern 1869.11.23
2	Aall, Jacob til Georg Christian Sibbern 1870.11.07
2	Aall, Jacob til Georg Christian Sibbern 1871.04.02
3	Bernadotte, Henri til Georg Christian Sibbern 1879.01.24
3	Bernadotte, Henri til Georg Christian Sibbern 1879.02.07
3	Bernadotte, Henri til Georg Christian Sibbern 1879.02.22
3	Bernadotte, Henri til Georg Christian Sibbern 1879.03.07
3	Bernadotte, Henri til Georg Christian Sibbern 1879.03.26
3	Bernadotte, Henri til Georg Christian Sibbern 1882.03.14
3	Bernadotte, Henri til Georg Christian Sibbern 1882.04.24
3	Bernadotte, Henri til Georg Christian Sibbern 1882.05.09
3	Bernadotte, Henri til Georg Christian Sibbern 1882.11.09
3	Bernadotte, Henri til Georg Christian Sibbern 1882.11.20
3	Bernadotte, Henri til Georg Christian Sibbern 1882.12.14
3	Bernadotte, Henri til Georg Christian Sibbern 1883.12.28
3	Bernadotte, Henri til Georg Christian Sibbern 1884.01.27
3	Bernadotte, Henri til Georg Christian Sibbern 1884.06.01
3	Bernadotte, Henri til Georg Christian Sibbern 1884.06.22
3	Bernadotte, Henri til Georg Christian Sibbern 1884.07.08
3	Bernadotte, Henri til Georg Christian Sibbern 1884.08.09
3	Bernadotte, Henri til Georg Christian Sibbern 1886.01.03
3	Bernadotte, Henri til Georg Christian Sibbern 1886.01.18
3	Bernadotte, Henri til Georg Christian Sibbern 1887.01.05
3	Bernadotte, Henri til Georg Christian Sibbern 1887.01.12
3	Bernadotte, Henri til Georg Christian Sibbern 1888.03.22
3	Bernadotte, Henri til Georg Christian Sibbern 1888.04.08
3	Bernadotte, Henri til Georg Christian Sibbern 1889.01.04
3	Bernadotte, Henri til Georg Christian Sibbern 1889.12.31
3	Bernadotte, Henri til Georg Christian Sibbern 1890.01.04 Med Sibberns utkast til brev vedlagt.
3	Bernadotte, Henri til Georg Christian Sibbern 1890.01.04 Med Sibberns utkast til brev vedlagt.
3	Bernadotte, Henri til Georg Christian Sibbern 1891.01.04
3	Bernadotte, Henri til Georg Christian Sibbern 1891.01.07
3	Bernadotte, Henri til Georg Christian Sibbern 1891.12.26 Med Sibberns utkast til brev vedlagt.
3	Bernadotte, Henri til Georg Christian Sibbern 1891.12.26 Med Sibberns utkast til brev vedlagt.
3	Bernadotte, Henri til Georg Christian Sibbern 1894.12.29 Med Sibberns utkast til brev vedlagt.
3	Bernadotte, Henri til Georg Christian Sibbern 1894.12.29 Med Sibberns utkast til brev vedlagt.
3	Bernadotte, Henri til Georg Christian Sibbern 1895.12.30
3	Bernadotte, Henri til Georg Christian Sibbern 1895.12.30
3	Bernadotte, Henri til Georg Christian Sibbern 1896.12.30
3	Bernadotte, Henri til Georg Christian Sibbern 1896.12.30
3	Bernadotte, Henri til Georg Christian Sibbern 1897.12.28
3	Bernadotte, Henri til Georg Christian Sibbern 1897.12.28
3	Bernadotte, Henri til Georg Christian Sibbern 1899.01.26
3	Bernadotte, Henri til Georg Christian Sibbern 1899.01.26
3	Bernadotte, Henri til Georg Christian Sibbern 1899.12.31
3	Bernadotte, Henri til Georg Christian Sibbern 1899.12.31 Med Sibberns utkast til brev vedlagt.
3	Bernadotte, Henri til Georg Christian Sibbern 1900.12.31 Med Sibberns utkast til brev vedlagt.
3	Bernadotte, René til Georg Christian Sibbern 1882.03.19
3	Bernadotte, René til Georg Christian Sibbern 1882.03.27
3	Bernadotte, René til Georg Christian Sibbern 1883.01.01
3	Bernadotte, René til Georg Christian Sibbern 1883.09.11
3	Bernadotte, René til Georg Christian Sibbern 1883.09.23
3	Bernadotte, René til Georg Christian Sibbern 1883.09.25
3	Bernadotte, René til Georg Christian Sibbern 1883.11.05
3	Bernadotte, René til Georg Christian Sibbern 1883.12.28
3	Bernadotte, René til Georg Christian Sibbern 1884.01.13
3	Bernadotte, René til Georg Christian Sibbern 1888.01.02
9	Anker, Nils Christopher til Georg Christian Sibbern 1845.08.22
9	Beck-Friis, Lave Gustaf til Georg Christian Sibbern 1870.07.18
9	Beck-Friis, Lave Gustaf til Georg Christian Sibbern 1870.07.21
9	Beck-Friis, Lave Gustaf til Georg Christian Sibbern 1870.08.14
9	Beck-Friis, Lave Gustaf til Georg Christian Sibbern 1887.07.15
19	Asbjørnsen, Peter Christen til Georg Christian Sibbern 1875.06.25
19	Asbjørnsen, Peter Christen til Georg Christian Sibbern 1875.08
19	Asbjørnsen, Peter Christen til Georg Christian Sibbern 1875.11.01
19	Asbjørnsen, Peter Christen til Georg Christian Sibbern 1878.05.07
19	Bjørnson, Bjørnstjerne til Georg Christian Sibbern 1869.06.28 NBdigital: URN:NBN:no-nb_digimanus_118135.
19	Bull, Ole til Georg Christian Sibbern 1861.09.25 NBdigital: URN:NBN:no-nb_digimanus_122376.
19	Collett, Camilla til Georg Christian Sibbern 1859.09.14 NBdigital: URN:NBN:no-nb_digimanus_156928.
19	Collett, Camilla til Georg Christian Sibbern 1865.07.06 NBdigital: URN:NBN:no-nb_digimanus_156929.
19	Collett, Camilla til Georg Christian Sibbern 1865.09.13 NBdigital: URN:NBN:no-nb_digimanus_156930.
19	Collett, Camilla til Georg Christian Sibbern 1865.10 NBdigital: URN:NBN:no-nb_digimanus_156922.
19	Collett, Camilla til Georg Christian Sibbern 1865.10.01 NBdigital: URN:NBN:no-nb_digimanus_156931.
19	Collett, Camilla til Georg Christian Sibbern 1865.11.13 Antatt år. NBdigital: URN:NBN:no-nb_digimanus_156926.
19	Collett, Camilla til Georg Christian Sibbern 1865.11.21 Antatt år. NBdigital: URN:NBN:no-nb_digimanus_156927.
19	Collett, Camilla til Georg Christian Sibbern 1866 Antatt år. NBdigital: URN:NBN:no-nb_digimanus_156924.
19	Collett, Camilla til Georg Christian Sibbern 1866.10.15 Antatt år. NBdigital: URN:NBN:no-nb_digimanus_156925.
19	Collett, Camilla til Georg Christian Sibbern 1866.11.25 NBdigital: URN:NBN:no-nb_digimanus_156932.
19	Collett, Camilla til Georg Christian Sibbern 1869.06.28 NBdigital: URN:NBN:no-nb_digimanus_157938.
19	Collett, Camilla til Georg Christian Sibbern 1869.11.15 NBdigital: URN:NBN:no-nb_digimanus_156934.
19	Collett, Camilla til Georg Christian Sibbern 1869.11.25 Antatt år. NBdigital: URN:NBN:no-nb_digimanus_156935.
19	Collett, Camilla til Georg Christian Sibbern 1870.02.17 NBdigital: URN:NBN:no-nb_digimanus_156937.
19	Collett, Camilla til Georg Christian Sibbern 1870.03.01 NBdigital: URN:NBN:no-nb_digimanus_156936.
19	Collett, Camilla til Georg Christian Sibbern 1876.08.28 NBdigital: URN:NBN:no-nb_digimanus_156938.
19	Collett, Camilla til Georg Christian Sibbern 1878.08.18 NBdigital: URN:NBN:no-nb_digimanus_156939.
19	Collett, Camilla til Georg Christian Sibbern 1878.09.02 Antatt år. NBdigital: URN:NBN:no-nb_digimanus_156940.
19	Collett, Camilla til Georg Christian Sibbern 1881.10 Antatt datering. NBdigital: URN:NBN:no-nb_digimanus_156941.
19	Collett, Camilla til Georg Christian Sibbern 1884.07.03 NBdigital: URN:NBN:no-nb_digimanus_156942.
19	Crampton, John til Georg Christian Sibbern 1856.05.19
19	Crampton, John til Georg Christian Sibbern 1856.08.03
19	Crampton, John til Georg Christian Sibbern 1858.01.02
19	Ibsen, Henrik til Georg Christian Sibbern 1866.04.15 Konservering utført mars 2009. Trykt i HIS 12, 213. NBdigital: URN:NBN:no-nb_digimanus_140548.
19	Ibsen, Henrik til Georg Christian Sibbern 1866.06.02 Trykt i HIS 12, 234. NBdigital: URN:NBN:no-nb_digimanus_147587.
19	Ibsen, Henrik til Georg Christian Sibbern 1883.03.22 Trykt i HIS 14, 179. NBdigital: URN:NBN:no-nb_digimanus_147588.
19	Kjerulf, Halfdan til Georg Christian Sibbern 1868.01.18
19	Munch, Peter Andreas til Georg Christian Sibbern 1859.06.19
19	Munch, Peter Andreas til Georg Christian Sibbern 1859.08.09
19	Munch, Peter Andreas til Georg Christian Sibbern 1859.08.17
19	Munch, Peter Andreas til Georg Christian Sibbern 1862.12.29
19	Sundt, Eilert til Georg Christian Sibbern 1869.07.16
19	Svendsen, Johan til Georg Christian Sibbern 1867.11.28 NBdigital: URN:NBN:no-nb_digimanus_175070.
19	Svendsen, Johan til Georg Christian Sibbern 1879.01.18 NBdigital: URN:NBN:no-nb_digimanus_175072.
19	Wolf, Lucie til Georg Christian Sibbern 1886.10.06
20	Adelborg, Fredrik til Georg Christian Sibbern 1880.06.04
20	Adelborg, Fredrik til Georg Christian Sibbern 1881.06.09
20	Almquist, Gustav Fridolf til Georg Christian Sibbern 1881.07.05
20	Andersen, J.C. til Georg Christian Sibbern 1897.03.28
20	Andersen, J.C. til Georg Christian Sibbern 1899.04.22
20	Annerstedt, Herman til Georg Christian Sibbern 1870.02.01
20	Arrhenius, J. til Georg Christian Sibbern 1874.02.07
20	Asche, Harald til Georg Christian Sibbern 1887.10.04
20	Aschehoug, Torkel Halvorsen til Georg Christian Sibbern 1866.12.23
20	Aschehoug, Torkel Halvorsen til Georg Christian Sibbern 1867.09.24
20	Aschehoug, Torkel Halvorsen til Georg Christian Sibbern 1867.11.03
20	Aschehoug, Torkel Halvorsen til Georg Christian Sibbern 1868.09.05
20	Astrup, Hans Rasmus til Georg Christian Sibbern 1874.08.30
20	Aubert, Ludvig Mariboe Benjamin til Georg Christian Sibbern 1891.02.01 Vedlagt Sibberns svar av 2.2.1891.
20	Beck-Friis, C.A. til Georg Christian Sibbern 1868.11.14
20	Beck-Friis, C.A. til Georg Christian Sibbern 1868.12.22
